['김*훈 '],['2020.04.22'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 275']",['275'],['270~75신는데 75시켜서 신었는데 딱 맞네요 정품입니다 많이파세요~'],"['평소 사이즈', '270']","['발볼', '정사이즈예요']","['사이즈', '정사이즈예요']"
['김*진 '],['2020.05.08'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 275']",['275'],['우리아이가 계속 사고싶어하던 슬리퍼!!! 쿠팡에 있었다니 ㅋㅋㅋ'],"['평소 사이즈', '270']","['발볼', '정사이즈예요']","['사이즈', '정사이즈예요']"
['정*욱 '],['2019.12.07'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 275']",['275'],"['편하고 푹신함의 끝. 얘 따라올 슬리퍼 몇 안됨. 타 브랜드 (응디아머,거미,너의키,아도디스,포마 등...) 다 신어보고 직접 분리수거도 해본 결과 외출용/물놀이용/코디용 다 적합함. 현존 슬리퍼 중에서 얘 잡으려면 기술력 좀 다들 필요하실듯ㅋ 슬리퍼의 제왕이란 말 맞음. 알파바운스 안 신는 흑우 없제?']","['평소 사이즈', '270']","['발볼', '정사이즈예요']","['사이즈', '정사이즈예요']"
['알빠 '],['2019.03.09'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 265']",['265'],"['푹신하고 벨크로 타입이라 볼 조절도 가능해서\n아주 좋습니다 매장가보니 59,000원\n쓰레빠를 그돈주고 구매하긴 아까워서 쿠팡으로 주문 했네요\n그나마 저렴하게 구입 했습니다\n쿠션도 좋고 다 좋은데 아디다스가 아니라\n무슨 다이소에서 파는 그냥 일반 쓰레빠st ㅋㅋ\n아디다스 로고가 바닥에 밖에 없어서 슬프네 ㅋㅋ\n그래도 알 사람은 알겠지만 ㅋㅋ암튼 좋아요']","['평소 사이즈', None]","['발볼', None]","['사이즈', None]"
['송*주 '],['2020.05.13'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 275']",['275'],['아들이 매우 좋아 하네요......많은 분들께 적극 추천 드립니다.........'],"['평소 사이즈', None]","['발볼', '정사이즈예요']","['사이즈', '정사이즈예요']"
['김*슬 '],['2020.04.18'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 235']",['235'],['푹신하고 편해요 주변사람이 다 샀길래 저도샀어요ㅋㅋ 잘 신고다닐게욥'],"['평소 사이즈', '235']","['발볼', '정사이즈예요']","['사이즈', '정사이즈예요']"
['장*석 '],['2020.05.08'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 275']",['275'],['폭신 폭신. 좋아서 또 구입했떠요. 가격도 저렴하네요'],"['평소 사이즈', '275']","['발볼', '정사이즈예요']","['사이즈', '정사이즈예요']"
['유*선 '],['2020.03.05'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 305']",['305'],['일할때 크록스 신었는데\n크록스보다 가볍고 더 푹신해서 좋아요'],"['평소 사이즈', '275']","['발볼', '정사이즈예요']","['사이즈', '정사이즈예요']"
['이*학 '],['2019.05.28'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 255']",['255'],['매장에서 신어보고 쿠팡에서 구매했는데 역시 편하고 좋네요 잘신을게요 ㅎㅎ 사이즈는 보통 50신는데55 하니깐 딱 좋아요!'],"['평소 사이즈', '250']","['발볼', '정사이즈예요']","['사이즈', '정사이즈예요']"
['황*은 '],['2020.02.17'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 295']",['295'],['길이에 비해 발볼이 좁네요 접쩝일 늘리면 안예쁘.구요'],"['평소 사이즈', None]","['발볼', None]","['사이즈', None]"
['김*연 '],['2020.04.04'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 255']",['255'],"['생각보다 덜 푹신한데,\n그래도 찍찍이로 한번 발에 맞게 고정해놓으니까 발을 딱 잡아줘서 좋네요']","['평소 사이즈', None]","['발볼', None]","['사이즈', None]"
['김*현 '],['2019.08.10'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 255']",['255'],['며칠 신어본 후기로는 안전한 느낌?ㅎ 발등이 생각보다 편안하네요. 사이즈는 정사이즈로 사는게 좋을듯해요. 마감처리는 잘됐는데 중간에 본드로 붙인 느낌이 나는 곳이 몇군데 있네요. 냄새는 저는 예민하지 않아서 판단 보류예요.'],"['평소 사이즈', '255']","['발볼', '정사이즈예요']","['사이즈', '정사이즈예요']"
['손*혁 '],['2020.05.08'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 260']",['260'],['디자인도 편함도 최고 입니다!\n아주 아주 아주 만족 합니다!'],"['평소 사이즈', '260']","['발볼', '정사이즈예요']","['사이즈', '정사이즈예요']"
['이*은 '],['2020.04.09'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 275']",['275'],['아들발바닥수술해서 밑창이 폭신한 슬리퍼를원했는데 대만족이네요'],"['평소 사이즈', '275']","['발볼', '정사이즈예요']","['사이즈', '정사이즈예요']"
['정*희 '],['2019.07.05'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 265']",['265'],['두번째구매예요.3일저녘주문했구.낼배송된다했는데 오늘오전배송됐어요.우리딸이신어보구 편하구 좋아서 한개더 샀어요.단점은 발등쿠션이 땀이찰수있다는거.나먼진 다좋아요~사이즈조절찍찍이로 하구요.발다닥편하구.암튼아디다스 좋아요'],"['평소 사이즈', '260']","['발볼', '정사이즈예요']","['사이즈', '정사이즈예요']"
['Imthetop '],['2020.04.23'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 245']",['245'],['신어보고 좋아서 딸램것도 샀어요.\n이거 신어본 사람은 다른 슬리퍼를 못 신을것 같아요.'],"['평소 사이즈', None]","['발볼', None]","['사이즈', None]"
['김*정 '],['2018.11.14'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 265']",['265'],['아디다스 매장에서 판매하는상품을 생각하고 같은 사이즈를 구매했더니 사이즈가 다르고 쿠션감이 떨어지네요\n정품이 아닌듯 해요\n반품 하려했더니 해외 배송이라 32000원 가량 배송비를 내야한다고 하네요\n신발 값과 맞먹어\n울며겨자 먹기 식으로 구겨 신어야 겠어요\n잘 생각하고 사야할듯 합니다'],"['평소 사이즈', None]","['발볼', None]","['사이즈', None]"
['김*연 '],['2020.04.26'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 295']",['295'],['남편 발볼 넓은데 조절 가능하니 좋으네요 발바닥도 푹신하고 좋아요'],"['평소 사이즈', '290']","['발볼', '발볼이 넓어요']","['사이즈', '정사이즈예요']"
['김*훈 '],['2020.04.07'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 260']",['260'],['평소265사이즈인데 260사니까 잘맞네요~\n상품은뭐 항상 쓰던거라서 말안해도 아실겁니다\n편해요ㅎㅎ'],"['평소 사이즈', '265']","['발볼', '정사이즈예요']","['사이즈', '예상보다 커요']"
['고*미 '],['2020.03.14'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 235']",['235'],['딸아이가 사달래서 고민하다 사줬어요 비싸긴 하지만 그만한 값을 하는듯요\n쿠션감이 좋아 발이 편하고 키가 커보여서 좋대요'],"['평소 사이즈', None]","['발볼', '정사이즈예요']","['사이즈', '정사이즈예요']"
['신*섭 '],['2020.04.26'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 275']",['275'],['빠른배송 감사합니다 대략 슬리퍼는 한사이즈 크게하니까 딱이네요'],"['평소 사이즈', '265']","['발볼', '정사이즈예요']","['사이즈', '예상보다 작아요']"
['정*범 '],['2020.04.06'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 275']",['275'],['처음으로 가격대 있는 슬리퍼 사서 신어봤는데\n엄청 편하네요ㅎㅎㅎ\n친구들 슬리퍼 보니 다 이거 신고다니더라구용 ^^'],"['평소 사이즈', None]","['발볼', '정사이즈예요']","['사이즈', '정사이즈예요']"
['위*우 '],['2020.04.17'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 275']",['275'],['280 화이트가 없어서 다른 후기 보고 275 샀는데 전혀 불편하지 않습니다! 오히려 280이면 클뻔했네요 완전 만족'],"['평소 사이즈', '280']","['발볼', '정사이즈예요']","['사이즈', '예상보다 커요']"
['이*은 '],['2020.04.27'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 250']",['250'],['폭신폭신하고 찍찍이로 좀 조절할 수 있어요 좋아요. 편하네요'],"['평소 사이즈', '250']","['발볼', '정사이즈예요']","['사이즈', '정사이즈예요']"
['솔직한련 '],['2019.09.22'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 245']",['245'],['제가 240 신는데...\n\n240이 없엇나 245가 싸서 245삿나..\n\n245신엇는데 쿠션감은 디게좋아요\n\n근데 크게사서그런가 이렇게 벗겨졋네요\n\nㅎㅎ 좀 조여서 신으면 좋겟다생각에\n\n좀커도되겟지 하고 삿는데 ...\n\n근데 디게편합니다 쿠션감은 굿'],"['평소 사이즈', '240']","['발볼', '정사이즈예요']","['사이즈', '정사이즈예요']"
['강*나 '],['2020.04.19'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 255']",['255'],['생각보다.굽이 높았어요\n근데신다보니 금방 적응 되고 폭신폭신해요'],"['평소 사이즈', None]","['발볼', None]","['사이즈', None]"
['류*희 '],['2020.04.02'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 235']",['235'],['너무 편하고 너무 좋아요! 발바닥 아프던게 많이 도움될거 같아요!'],"['평소 사이즈', '230']","['발볼', '발볼이 넓어요']","['사이즈', '예상보다 커요']"
['동그랑땡2 '],['2020.03.10'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 275']",['275'],['270이면 275로 사라해서샀는데 딱맞다고하네요\n글고 족저근막염있는데 신으니까 엄청푹신하고좋음'],"['평소 사이즈', '270']","['발볼', '정사이즈예요']","['사이즈', '정사이즈예요']"
['이*덕 '],['2020.04.24'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 255']",['255'],['쿠션이최고입니다 발바닥이 아파구매했는데 최고'],"['평소 사이즈', None]","['발볼', None]","['사이즈', None]"
['김*훈 '],['2020.04.26'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 255']",['255'],['평소260~265신구요 이제품은 255시키니까 따~~악 맞아요~'],"['평소 사이즈', '260']","['발볼', '정사이즈예요']","['사이즈', '예상보다 커요']"
['조*용 '],['2020.03.23'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 285']",['285'],['아들이 원해서 샀는데 확실히 돈 값 하네요\n적당한 쿠션감과 발이 편안합니다'],"['평소 사이즈', None]","['발볼', None]","['사이즈', None]"
['이*린 '],['2019.05.22'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 305']",['305'],['남편 발사이즈가 300인데 305 사이즈가 있어서 다행이네요!!ㅋㅋㅋㅋㅋ\n둘 다 발볼이 넓은 편이라서 딱맞게 신어도 되기는 한데\n찍찍이로 조절 할 수 있어서 그런지 되게 좋아하네요\n\n저는 255 사이즈로 쿠팡에서 다른 곳꺼 샀어요 ㅋㅋ'],"['평소 사이즈', '300']","['발볼', '정사이즈예요']","['사이즈', '정사이즈예요']"
['김*미 '],['2020.05.18'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 235']",['235'],['같은사이즈인데 한쪽은 길게나왔네요 벨크로 아니였음짝짝이 심할뻔'],"['평소 사이즈', None]","['발볼', None]","['사이즈', None]"
['위서희 '],['2020.03.16'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 245']",['245'],['발 볼을 아주 줄였는데도 왜 나중에 쪼깐 쪼깐씩 커요 그리구 이게 걷다가 발이 자주 꺾여요....'],"['평소 사이즈', None]","['발볼', '발볼이 넓어요']","['사이즈', '예상보다 커요']"
['이*호 '],['2020.04.10'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 265']",['265'],['발등도 푹신하고 굽도 꽤 있어요! 다만 신발이 둥글고 옆으로 큰 느낌이 있어서 사무실에서 신으니 조금 튀는 감은 있네요'],"['평소 사이즈', '265']","['발볼', '정사이즈예요']","['사이즈', '정사이즈예요']"
['최*원 '],['2020.04.01'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 285']",['285'],['아디다스 슬리퍼중 최고인거같아요!!!\n이거때문에 따른 슬리퍼는 못신겠어요ㅠㅠㅠ'],"['평소 사이즈', '290']","['발볼', '정사이즈예요']","['사이즈', '정사이즈예요']"
['김*화 '],['2020.04.16'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 265']",['265'],['아들선물로 사줫는데.\n너무편하고 좋아해서 다행입니다~'],"['평소 사이즈', None]","['발볼', None]","['사이즈', None]"
['이*연 '],['2020.03.02'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 245']",['245'],['엄마 집에서 신고 다니시는 슬리퍼가 너무 낡아서 이번에 새로 사드렸는데 너무 푹신하고 좋다고 하시네요ㅎㅎ'],"['평소 사이즈', '245']","['발볼', '정사이즈예요']","['사이즈', '정사이즈예요']"
['봄이맘갱 '],['2020.02.03'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 235']",['235'],['너무 편합니다~~ 좀 더 저렴한것도 같이 주문했었는데 ..착화감이 달라서 저렴한거는 환불했어요~ ㅠㅠ 아까운 내 택배비 ㅜㅜ 지금은 집안에서 신고있지만 여름되면 밖에 신고 다니려규요 굳 엄청편해요'],"['평소 사이즈', None]","['발볼', None]","['사이즈', None]"
['허*현 '],['2019.05.14'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 275']",['275'],['생각보다 푹신하지않은거같아서 실망했었는데 역시 신어봐야지 그진가를 발휘하네요 푹신하고 발목을 잘잡아줘서 아주좋은거같아요 사이즈를 한사이즈크게샀는데 생각보다크지않네요 아주좋아요'],"['평소 사이즈', '270']","['발볼', '정사이즈예요']","['사이즈', '정사이즈예요']"
['오*분 '],['2020.04.30'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 250']",['250'],['쿠션감도 너무좋고한데 살짝크게 나온게 흠입니다'],"['평소 사이즈', '250']","['발볼', '정사이즈예요']","['사이즈', '예상보다 커요']"
['J*G '],['2018.05.21'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 255']",['255'],['질량 참 말이 아니네요 한달도 안신엇는데 떨어져나가네요'],"['평소 사이즈', None]","['발볼', '정사이즈에요']","['사이즈', '정사이즈에요']"
['신*수 '],['2020.04.01'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 245']",['245'],['엄청 잘신고있습니다 ㅋㅋ 쿠션감도 좋고 착용감도 좋아요 ㅋㅋ 비싼값을 하는듯!!!!!!'],"['평소 사이즈', '235']","['발볼', '발볼이 넓어요']","['사이즈', '예상보다 커요']"
['정*아 '],['2020.02.01'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 245']",['245'],['푹신푹신하고 오래 신기 좋아요!\n예전부터 쓰던건데 따로 하나 필요해서 주문했어요\n역시는 역시\n\n발볼 조절 가능해서 발볼 때문에 신발크게 신으시는 분들은 5사이즈 다운해도 괜찮아요'],"['평소 사이즈', '250']","['발볼', '발볼이 넓어요']","['사이즈', '정사이즈예요']"
['유리유끼 '],['2020.05.01'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 265']",['265'],['선물할건데~~받는 동생이 좋아했음 좋겠네요^^'],"['평소 사이즈', None]","['발볼', None]","['사이즈', None]"
['홍*정 '],['2020.03.24'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 235']",['235'],['발이너무 편해요! 업무할때 쓰는데 잘 사용하고 있습니다. 발이 별로 안피로해요'],"['평소 사이즈', '235']","['발볼', '정사이즈예요']","['사이즈', '정사이즈예요']"
['반*연 '],['2020.02.17'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 265']",['265'],['와.. 발 너무편하네요.. 사무실에서 신으려고 산건데..집에서도 신을껄로 하나 추가구매 해야겠어요'],"['평소 사이즈', None]","['발볼', '정사이즈예요']","['사이즈', '정사이즈예요']"
['김*조 '],['2019.04.23'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 245']",['245'],['상품평보다가 사이즈 한사이즈 크게시키라길래 원랜 235~240신는데 245로 주문했더니 크네요.. 사진상으로는 여자가신어도 예쁠것같아 구매했는데 남자용인게 너무 티나요ㅠㅠ그래도 편하고 디자인도 예뻐서 막 신기좋아요'],"['평소 사이즈', None]","['발볼', '정사이즈예요']","['사이즈', '정사이즈예요']"
['권*상 '],['2019.03.23'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 285']",['285'],['온라인으로 주문해서 최근 주문한 품목들 중에 가장 만족도가 높아요!!\n발볼 넒은 저도 편하게 신고 있어요.\n사실 때 사이즈 5 정도 크게 주문해서 신으시면\n편하게 쿠션감 있게 신고 다니실 것 같네요~'],"['평소 사이즈', '280']","['발볼', '정사이즈예요']","['사이즈', '예상보다 작아요']"
['권*영 '],['2020.03.09'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 275']",['275'],['신었을때 느낌이 너무 너무 푹신하고 편해요.\n아들래미 선물했는데 굉장히 기뻐하네요~^^'],"['평소 사이즈', None]","['발볼', None]","['사이즈', None]"
['이*미 '],['2019.08.06'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 285']",['285'],['아들이 평소 280사이즈를 신지만 슬리퍼는 항상 285를 주문하는데요\n와서 신어봤는데 좀 커요ㅠ\n그래도 그냥 신고 나갔네요ㅠ\n슬리퍼는 쿠션도 좋구 편하다네요\n마트에서 53100원하던데 저렴하게 구매했어요~'],"['평소 사이즈', None]","['발볼', None]","['사이즈', None]"
['조*섭 '],['2018.06.17'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 285']",['285'],['오래 서있어야해서 구매했습니다\n쿠션이 매우 편해요\n슬리퍼를 이렇게 비싸게 주고산건 처음인데 대만족입니다\n찍찍이라 발 깊이를 조정할 수 있어서 좋아요\n단점이라면 쿠션이 너무 좋아서 조금 발이 더운느낌은 있어요'],"['평소 사이즈', '285']","['발볼', '정사이즈에요']","['사이즈', '정사이즈에요']"
['조*호 '],['2020.01.16'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 275']",['275'],"['두번째 같은 상품, 살짝 다른 디자인 구매입니다....기존사이즈보다 크게 나와서 이번에는 한치수 작게 주문했네요~^^']","['평소 사이즈', '280']","['발볼', '정사이즈예요']","['사이즈', '예상보다 커요']"
['김*연 '],['2019.09.01'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 255']",['255'],['친구는 매장에서 구입하고 저는 인터넷으로 구입했는데 친구 거는 푹신푹신한데 제것은 좀 딱딱했어요. 자꾸 신다보니 제것도 푹신해지긴 했는데... 만원차이밖에 안하니 그냥 매장에서 구입하시는 거 추천합니다.'],"['평소 사이즈', None]","['발볼', '정사이즈예요']","['사이즈', '예상보다 커요']"
['정*훈 '],['2019.07.06'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 235']",['235'],['무조건 한사이즈 아래로 시키세요\n그래야 이쁘게 맞아요\n235 시켰는데 세로길이 27cm 정도되요\n원래 245신는데 낮춰시켜써요'],"['평소 사이즈', '245']","['발볼', '정사이즈예요']","['사이즈', '정사이즈예요']"
['서*희 '],['2020.03.16'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 275']",['275'],['아들이 엄청 맘에 들어하네요. 쿠션감도 좋고요. 만족합니다'],"['평소 사이즈', '275']","['발볼', '정사이즈예요']","['사이즈', '정사이즈예요']"
['김*숙 '],['2020.03.25'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 235']",['235'],['생각했던 것보다 훨씬 편하고 좋아요. 완전 만족해요.'],"['평소 사이즈', None]","['발볼', None]","['사이즈', None]"
['황*민 '],['2019.03.12'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 275']",['275'],"['빠른배송 감사드립니다^_^\n발볼이랑 발등 때문에 일반신발 275착용, 일반 슬리퍼도 275 신는데 뒤에 많이 남아서 불편했거든요\n고민하다가 275 구매했는데 뒤에 조금 남아도 쿠션 덕분에 충분히 사이즈 맞는 것 같아요']","['평소 사이즈', '275']","['발볼', '발볼이 넓어요']","['사이즈', '정사이즈예요']"
['정*아 '],['2020.02.11'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 235']",['235'],['완전 좋아요 딸한테 뺏길수도 잇어요 ㅠㅠㅠ 다시또 사야할듯'],"['평소 사이즈', '235']","['발볼', '정사이즈예요']","['사이즈', '정사이즈예요']"
['BBvsBB '],['2020.02.09'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 285']",['285'],"['찾기 힘든 사이즈인지라, 품절될까봐 싸게 떳길래 바로 주문했어요!\n잘샀어요ㅎ\n발볼 넓은 280인데 편하고 좋다고 합니다!\n굿']","['평소 사이즈', '280']","['발볼', '정사이즈예요']","['사이즈', '정사이즈예요']"
['김*숙 '],['2020.03.10'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 235']",['235'],['학교실내화로 샀는데...\n먼저 신어보니 발이 무지 편안하네요...'],"['평소 사이즈', None]","['발볼', None]","['사이즈', None]"
['김*찬 '],['2020.03.10'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 255']",['255'],['타사에 비해 푹신함은 더한데 확실히 튼튼하고 이쁘네요 ㅎㅎ'],"['평소 사이즈', '255']","['발볼', '정사이즈예요']","['사이즈', '정사이즈예요']"
['장*원 '],['2017.04.07'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 275']",['275'],['인터넷으러 검색후 구입결정했으며 오른발뒷꿈치를 수술하여 한치수 위에것으로 구입사용 하고있.며 착용감이 정말좋습니다. 쿠션감도 적당하게 좋습니다'],"['평소 사이즈', '265']","['발볼', '정사이즈에요']","['사이즈', '정사이즈']"
['조*미 '],['2019.05.12'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 265']",['265'],['신발이 편안합니다\n하지만 발이 커보이는 단점이 있지만\n디자인 자체가 그런거니 뭐 어쩔 수 없죠\n정사이즈이고\n편안한 슬리퍼\n발이 편안해야 하루가 편안하죠?\n올여름 편안한 슬리퍼로 잘 보낼 듯 싶어여'],"['평소 사이즈', None]","['발볼', None]","['사이즈', None]"
['오*헌 '],['2020.04.04'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 265']",['265'],['너무좋았습니다 빠른배송과 가격대비 정말베리굿'],"['평소 사이즈', None]","['발볼', None]","['사이즈', None]"
['이*철 '],['2020.03.08'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 285']",['285'],['엄청 편합니다 사람들이 왜 알파바운스 찾는지 알겠음'],"['평소 사이즈', '280']","['발볼', '정사이즈예요']","['사이즈', '예상보다 커요']"
['김*국 '],['2019.01.03'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 265']",['265'],['6개월정도 사용\n\n밑창도 두껍고 회사내 슬리퍼를 많이들 이용하는데 적당히 특별함\n\n이제는 국내에서도 구매가 가능한듯 아주 만족하며 사용하고있지만\n\n흰 3줄이 갈라지면서 마음도 갈라짐'],"['평소 사이즈', '265']","['발볼', '발볼이 넓어요']","['사이즈', '정사이즈예요']"
['오*혁 '],['2019.04.06'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 285']",['285'],['조절 할수있다는거에 만족\n빨리온다는 거에 만족\n편하다는 거에 만족\n오늘부로 위메프에서 쿠팡으로 넘어갑니다 위메프 개갞기 물건 팔기 싫나봐\n역시 쿠팡입니다.'],"['평소 사이즈', '280']","['발볼', '정사이즈예요']","['사이즈', '정사이즈예요']"
['김*름 '],['2019.07.14'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 245']",['245'],"['지금까지 슬리퍼 구입한것중에 최고네요.\n바닥 쿠션감도 너무 좋고,발볼이 넓은 사람도\n찍찍이로 조절할수 있어서 너무 좋아요.\n남편도 같이 커플로 신으려고 두개 구입했습니다.']","['평소 사이즈', None]","['발볼', '발볼이 넓어요']","['사이즈', '정사이즈예요']"
['정*진 '],['2020.03.06'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 245']",['245'],['240사야 하는데 없어서 45샀더니 많이 크네요\n한치수 작게 사도 될듯이요'],"['평소 사이즈', None]","['발볼', None]","['사이즈', None]"
['무토마토 '],['2019.09.22'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 265']",['265'],['역시 알파바운스인듯\n추천받아서 한번 구입해봤는데 역대 슬리퍼중\n가장 편한거같네요 ㅎㅎ 디자인도 예쁩니다'],"['평소 사이즈', '265']","['발볼', '정사이즈예요']","['사이즈', '정사이즈예요']"
['김*디 '],['2020.03.02'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 265']",['265'],['푹신하고 발볼이 넓은 아들이 신기에 딱 적당합니다'],"['평소 사이즈', None]","['발볼', None]","['사이즈', None]"
['박*숙 '],['2019.05.06'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 245']",['245'],['품질도 최고랍니다. 슬리퍼가 일단 폭신해서 신고다니기 넘편해요. 240인데 사이즈가 없어 245주문했는데 신는데는 괜찮아요'],"['평소 사이즈', '240']","['발볼', '발볼이 넓어요']","['사이즈', '정사이즈예요']"
['정*국 '],['2020.02.01'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 255']",['255'],['발도편안하고 볼조정도할수있어서 좋고요\n보기보다 가벼워요'],"['평소 사이즈', None]","['발볼', '정사이즈예요']","['사이즈', '정사이즈예요']"
['김*정 '],['2020.01.27'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 265']",['265'],['아들이 완전 좋아해요^^\n신어보니 ᆢ쿠션감 좋구\n편해요~^^\n\n재구매 했습니다~^^'],"['평소 사이즈', None]","['발볼', None]","['사이즈', None]"
['강*아 '],['2019.09.12'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 245']",['245'],['배송이 빠르고 신발의 쿠션이 아주 좋아요. 지인이 신은 걸 보구 샀어요. 가격은 5만원이니 비싼편이죠.'],"['평소 사이즈', '240']","['발볼', '정사이즈예요']","['사이즈', '예상보다 커요']"
['김* '],['2018.06.25'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 265']",['265'],['정사이즈구여 딱맞게 신어야 이뻐요 신고 하루종일 걸어다녔는데 발바닥이 안아프네요 인생슬리퍼 만족스럽습니다!!'],"['평소 사이즈', '270']","['발볼', '정사이즈에요']","['사이즈', '정사이즈에요']"
['한*현 '],['2019.09.03'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 265']",['265'],['정사이즈구요. 편합니다. 2019년형도 충분히 편해요 ㅎㅎ\n배송도 빠르게왔습니다.\n나이키 270 신고 아디다스 265 구두 260 신는데\n265 잘맞습니다.'],"['평소 사이즈', '265']","['발볼', '정사이즈예요']","['사이즈', '정사이즈예요']"
['민*기 '],['2019.06.17'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 265']",['265'],['맨발보다 신고있는게 더 편할정도\n저는 거의 모든 브랜드 260 신는데 이거 265하니까 딱 정사이즈네요. 270은 조금 널널한데 대신 걸을때 계속 찍찍 끌릴거같네유'],"['평소 사이즈', '260']","['발볼', '정사이즈예요']","['사이즈', '예상보다 작아요']"
['자취시작 '],['2020.02.12'],"['아디다스 알파바운스 슬라이드 슬리퍼 BA8775, 285']",['285'],['이런 촉감은 처음입니다. 진짜 신어본 사람만 압니다 강추'],"['평소 사이즈', '280']","['발볼', '정사이즈예요']","['사이즈', '정사이즈예요']"
